YEAR,STATE,STATECODE,COUNTY,COUNTYCODE,AREANAME,AVERAGEVALUE
1935,Oregon,410,Lincoln,410,Lincoln,25
1935,Oregon,410,Linn,430,Linn,46
1935,Oregon,410,Malheur,450,Malheur,12
1935,Oregon,410,Marion,470,Marion,90
1935,Oregon,410,Morrow,490,Morrow,9
1935,Oregon,410,Multnomah,510,Multnomah,191
1935,Oregon,410,Polk,530,Polk,70
1935,Oregon,410,Sherman,550,Sherman,21
1935,Oregon,410,Tillamook,570,Tillamook,93
1935,Oregon,410,Umatilla,590,Umatilla,28
1935,Oregon,410,Union,610,Union,26
1935,Oregon,410,Wallowa,630,Wallowa,14
1935,Oregon,410,Wasco,650,Wasco,12
1935,Oregon,410,Washington,670,Washington,118
1935,Oregon,410,Wheeler,690,Wheeler,5
1935,Oregon,410,Yamhill,710,Yamhill,69
1935,Texas,480,Anderson,10,Anderson,16
1935,Texas,480,Andrews,30,Andrews,5
1935,Texas,480,Angelina,50,Angelina,20
1935,Texas,480,Aransas,70,Aransas,8
1935,Texas,480,Archer,90,Archer,13
1935,Texas,480,Armstrong,110,Armstrong,13
1935,Texas,480,Atascosa,130,Atascosa,17
1935,Texas,480,Austin,150,Austin,32
1935,Texas,480,Bailey,170,Bailey,18
1935,Texas,480,Bandera,190,Bandera,6
1935,Texas,480,Bastrop,210,Bastrop,19
1935,Texas,480,Baylor,230,Baylor,20
1935,Texas,480,Bee,250,Bee,24
1935,Texas,480,Bell,270,Bell,41
1935,Texas,480,Bexar,290,Bexar,45
1935,Texas,480,Blanco,310,Blanco,11
1935,Texas,480,Borden,330,Borden,8
1935,Texas,480,Bosque,350,Bosque,19
1935,Texas,480,Bowie,370,Bowie,23
1935,Texas,480,Brazoria,390,Brazoria,21
1935,Texas,480,Brazos,410,Brazos,22
1935,Texas,480,Brewster,430,Brewster,4
1935,Texas,480,Briscoe,450,Briscoe,15
1935,Texas,480,Brooks,470,Brooks,13
1935,Texas,480,Brown,490,Brown,23
1935,Texas,480,Burleson,510,Burleson,24
1935,Texas,480,Burnet,530,Burnet,14
1935,Texas,480,Caldwell,550,Caldwell,39
1935,Texas,480,Calhoun,570,Calhoun,23
1935,Texas,480,Callahan,590,Callahan,17
1935,Texas,480,Cameron,610,Cameron,108
1935,Texas,480,Camp,630,Camp,20
1935,Texas,480,Carson,650,Carson,21
1935,Texas,480,Cass,670,Cass,15
1935,Texas,480,Castro,690,Castro,22
1935,Texas,480,Chambers,710,Chambers,15
1935,Texas,480,Cherokee,730,Cherokee,20
1935,Texas,480,Childress,750,Childress,23
1935,Texas,480,Clay,770,Clay,19
1935,Texas,480,Cochran,790,Cochran,11
1935,Texas,480,Coke,810,Coke,11
1935,Texas,480,Coleman,830,Coleman,23
1935,Texas,480,Collin,850,Collin,54
1935,Texas,480,Collingsworth,870,Collingsworth,24
1935,Texas,480,Colorado,890,Colorado,20
1935,Texas,480,Comal,910,Comal,19
1935,Texas,480,Comanche,930,Comanche,15
1935,Texas,480,Concho,950,Concho,21
1935,Texas,480,Cooke,970,Cooke,27
1935,Texas,480,Coryell,990,Coryell,22
1935,Texas,480,Cottle,1010,Cottle,16
1935,Texas,480,Crane,1030,Crane,3
1935,Texas,480,Crockett,1050,Crockett,9
1935,Texas,480,Crosby,1070,Crosby,21
1935,Texas,480,Culberson,1090,Culberson,3
1935,Texas,480,Dallam,1110,Dallam,11
1935,Texas,480,Dallas,1130,Dallas,100
1935,Texas,480,Dawson,1150,Dawson,20
1935,Texas,480,Deaf Smith,1170,Deaf Smith,18
1935,Texas,480,Delta,1190,Delta,41
1935,Texas,480,Denton,1210,Denton,36
1935,Texas,480,DeWitt,1230,De Witt,29
1935,Texas,480,Dickens,1250,Dickens,18
1935,Texas,480,Dimmit,1270,Dimmit,11
1935,Texas,480,Donley,1290,Donley,17
1935,Texas,480,Duval,1310,Duval,9
1935,Texas,480,Eastland,1330,Eastland,12
1935,Texas,480,Ector,1350,Ector,4
1935,Texas,480,Edwards,1370,Edwards,10
1935,Texas,480,Ellis,1390,Ellis,55
1935,Texas,480,El Paso,1410,El Paso,37
1935,Texas,480,Erath,1430,Erath,13
1935,Texas,480,Falls,1450,Falls,44
1935,Texas,480,Fannin,1470,Fannin,37
1935,Texas,480,Fayette,1490,Fayette,34
1935,Texas,480,Fisher,1510,Fisher,21
1935,Texas,480,Floyd,1530,Floyd,23
1935,Texas,480,Foard,1550,Foard,17
1935,Texas,480,Fort Bend,1570,Fort Bend,45
1935,Texas,480,Franklin,1590,Franklin,15
1935,Texas,480,Freestone,1610,Freestone,17
1935,Texas,480,Frio,1630,Frio,10
1935,Texas,480,Gaines,1650,Gaines,6
1935,Texas,480,Galveston,1670,Galveston,37
1935,Texas,480,Garza,1690,Garza,14
1935,Texas,480,Gillespie,1710,Gillespie,17
1935,Texas,480,Glasscock,1730,Glasscock,9
1935,Texas,480,Goliad,1750,Goliad,21
1935,Texas,480,Gonzales,1770,Gonzales,20
1935,Texas,480,Gray,1790,Gray,20
1935,Texas,480,Grayson,1810,Grayson,42
1935,Texas,480,Gregg,1830,Gregg,26
1935,Texas,480,Grimes,1850,Grimes,18
1935,Texas,480,Guadalupe,1870,Guadalupe,43
1935,Texas,480,Hale,1890,Hale,31
1935,Texas,480,Hall,1910,Hall,22
1935,Texas,480,Hamilton,1930,Hamilton,22
1935,Texas,480,Hansford,1950,Hansford,19
1935,Texas,480,Hardeman,1970,Hardeman,25
1935,Texas,480,Hardin,1990,Hardin,34
1935,Texas,480,Harris,2010,Harris,46
1935,Texas,480,Harrison,2030,Harrison,19
1935,Texas,480,Hartley,2050,Hartley,11
1935,Texas,480,Haskell,2070,Haskell,29
1935,Texas,480,Hays,2090,Hays,17
1935,Texas,480,Hemphill,2110,Hemphill,10
1935,Texas,480,Henderson,2130,Henderson,17
1935,Texas,480,Hidalgo,2150,Hidalgo,108
1935,Texas,480,Hill,2170,Hill,47
1935,Texas,480,Hockley,2190,Hockley,21
1935,Texas,480,Hood,2210,Hood,16
1935,Texas,480,Hopkins,2230,Hopkins,19
1935,Texas,480,Houston,2250,Houston,19
1935,Texas,480,Howard,2270,Howard,16
1935,Texas,480,Hudspeth,2290,Hudspeth,2
1935,Texas,480,Hunt,2310,Hunt,41
1935,Texas,480,Hutchinson,2330,Hutchinson,9
1935,Texas,480,Irion,2350,Irion,9
1935,Texas,480,Jack,2370,Jack,12
1935,Texas,480,Jackson,2390,Jackson,23
1935,Texas,480,Jasper,2410,Jasper,25
1935,Texas,480,Jeff Davis,2430,Jeff Davis,6
1935,Texas,480,Jefferson,2450,Jefferson,36
1935,Texas,480,Jim Hogg,2470,Jim Hogg,6
1935,Texas,480,Jim Wells,2490,Jim Wells,21
1935,Texas,480,Johnson,2510,Johnson,35
1935,Texas,480,Jones,2530,Jones,30
1935,Texas,480,Karnes,2550,Karnes,33
1935,Texas,480,Kaufman,2570,Kaufman,35
1935,Texas,480,Kendall,2590,Kendall,15
1935,Texas,480,Kenedy,2610,Kenedy,4
1935,Texas,480,Kent,2630,Kent,11
1935,Texas,480,Kerr,2650,Kerr,13
1935,Texas,480,Kimble,2670,Kimble,9
1935,Texas,480,King,2690,King,8
1935,Texas,480,Kinney,2710,Kinney,9
1935,Texas,480,Kleberg,2730,Kleberg,13
1935,Texas,480,Knox,2750,Knox,22
1935,Texas,480,Lamar,2770,Lamar,31
1935,Texas,480,Lamb,2790,Lamb,29
1935,Texas,480,Lampasas,2810,Lampasas,14
1935,Texas,480,La Salle,2830,La Salle,9
1935,Texas,480,Lavaca,2850,Lavaca,28
1935,Texas,480,Lee,2870,Lee,14
1935,Texas,480,Leon,2890,Leon,13
1935,Texas,480,Liberty,2910,Liberty,22
1935,Texas,480,Limestone,2930,Limestone,34
1935,Texas,480,Lipscomb,2950,Lipscomb,14
1935,Texas,480,Live Oak,2970,Live Oak,21
1935,Texas,480,Llano,2990,Llano,14
1935,Texas,480,Loving,3010,Loving,2
1935,Texas,480,Lynn,3050,Lynn,27
1935,Texas,480,McCulloch,3070,Mcculloch,22
1935,Texas,480,McLennan,3090,Mclennan,44
1935,Texas,480,McMullen,3110,Mcmullen,8
1935,Texas,480,Madison,3130,Madison,13
1935,Texas,480,Marion,3150,Marion,11
1935,Texas,480,Martin,3170,Martin,10
1935,Texas,480,Mason,3190,Mason,16
1935,Texas,480,Matagorda,3210,Matagorda,20
1935,Texas,480,Maverick,3230,Maverick,8
1935,Texas,480,Medina,3250,Medina,17
1935,Texas,480,Menard,3270,Menard,14
1935,Texas,480,Midland,3290,Midland,12
1935,Texas,480,Milam,3310,Milam,31
1935,Texas,480,Mills,3330,Mills,15
1935,Texas,480,Mitchell,3350,Mitchell,17
1935,Texas,480,Montague,3370,Montague,14
1935,Texas,480,Montgomery,3390,Montgomery,12
1935,Texas,480,Moore,3410,Moore,17
1935,Texas,480,Morris,3430,Morris,15
1935,Texas,480,Motley,3450,Motley,19
1935,Texas,480,Nacogdoches,3470,Nacogdoches,18
1935,Texas,480,Navarro,3490,Navarro,41
1935,Texas,480,Newton,3510,Newton,18
1935,Texas,480,Nolan,3530,Nolan,18
1935,Texas,480,Nueces,3550,Nueces,69
1935,Texas,480,Ochiltree,3570,Ochiltree,22
1935,Texas,480,Oldham,3590,Oldham,9
1935,Texas,480,Orange,3610,Orange,14
1935,Texas,480,Palo Pinto,3630,Palo Pinto,12
1935,Texas,480,Panola,3650,Panola,14
1935,Texas,480,Parker,3670,Parker,18
1935,Texas,480,Parmer,3690,Parmer,23
1935,Texas,480,Pecos,3710,Pecos,6
1935,Texas,480,Polk,3730,Polk,19
1935,Texas,480,Potter,3750,Potter,12
1935,Texas,480,Presidio,3770,Presidio,5
1935,Texas,480,Rains,3790,Rains,15
1935,Texas,480,Randall,3810,Randall,17
1935,Texas,480,Reagan,3830,Reagan,8
1935,Texas,480,Real,3850,Real,8
1935,Texas,480,Red River,3870,Red River,20
1935,Texas,480,Reeves,3890,Reeves,3
1935,Texas,480,Refugio,3910,Refugio,15
1935,Texas,480,Roberts,3930,Roberts,10
1935,Texas,480,Robertson,3950,Robertson,22
1935,Texas,480,Rockwall,3970,Rockwall,56
1935,Texas,480,Runnels,3990,Runnels,34
1935,Texas,480,Rusk,4010,Rusk,18
1935,Texas,480,Sabine,4030,Sabine,17
1935,Texas,480,San Augustine,4050,San Augustine,15
1935,Texas,480,San Jacinto,4070,San Jacinto,16
1935,Texas,480,San Patricio,4090,San Patricio,60
1935,Texas,480,San Saba,4110,San Saba,16
1935,Texas,480,Schleicher,4130,Schleicher,13
1935,Texas,480,Scurry,4150,Scurry,16
1935,Texas,480,Shackelford,4170,Shackelford,14
1935,Texas,480,Shelby,4190,Shelby,20
1935,Texas,480,Sherman,4210,Sherman,19
1935,Texas,480,Smith,4230,Smith,24
1935,Texas,480,Somervell,4250,Somervell,12
1935,Texas,480,Starr,4270,Starr,5
1935,Texas,480,Stephens,4290,Stephens,9
1935,Texas,480,Sterling,4310,Sterling,10
1935,Texas,480,Stonewall,4330,Stonewall,13
1935,Texas,480,Sutton,4350,Sutton,13
1935,Texas,480,Swisher,4370,Swisher,24
1935,Texas,480,Tarrant,4390,Tarrant,53
1935,Texas,480,Taylor,4410,Taylor,23
1935,Texas,480,Terrell,4430,Terrell,6
1935,Texas,480,Terry,4450,Terry,14
1935,Texas,480,Throckmorton,4470,Throckmorton,14
1935,Texas,480,Titus,4490,Titus,17
1935,Texas,480,Tom Green,4510,Tom Green,21
1935,Texas,480,Travis,4530,Travis,32
1935,Texas,480,Trinity,4550,Trinity,20
1935,Texas,480,Tyler,4570,Tyler,17
1935,Texas,480,Upshur,4590,Upshur,16
1935,Texas,480,Upton,4610,Upton,3
1935,Texas,480,Uvalde,4630,Uvalde,13
1935,Texas,480,Val Verde,4650,Val Verde,9
1935,Texas,480,Van Zandt,4670,Van Zandt,22
1935,Texas,480,Victoria,4690,Victoria,22
1935,Texas,480,Walker,4710,Walker,13
1935,Texas,480,Waller,4730,Waller,19
1935,Texas,480,Ward,4750,Ward,4
1935,Texas,480,Washington,4770,Washington,31
1935,Texas,480,Webb,4790,Webb,7
1935,Texas,480,Wharton,4810,Wharton,41
1935,Texas,480,Wheeler,4830,Wheeler,18
1935,Texas,480,Wichita,4850,Wichita,33
1935,Texas,480,Wilbarger,4870,Wilbarger,41
1935,Texas,480,Willacy,4890,Willacy,31
1935,Texas,480,Williamson,4910,Williamson,52
1935,Texas,480,Wilson,4930,Wilson,26
1935,Texas,480,Winkler,4950,Winkler,2
1935,Texas,480,Wise,4970,Wise,16
1935,Texas,480,Wood,4990,Wood,19
1935,Texas,480,Yoakum,5010,Yoakum,6
1935,Texas,480,Young,5030,Young,17
1935,Texas,480,Zapata,5050,Zapata,4
1935,Texas,480,Zavala,5070,Zavala,12
1935,Utah,490,Beaver,10,Beaver,33
1935,Utah,490,Box Elder,30,Box Elder,23
1935,Utah,490,Cache,50,Cache,51
1935,Utah,490,Carbon,70,Carbon,16
1935,Utah,490,Daggett,90,Daggett,12
1935,Utah,490,Davis,110,Davis,82
1935,Utah,490,Duchesne,130,Duchesne,18
1935,Utah,490,Emery,150,Emery,15
1935,Utah,490,Garfield,170,Garfield,18
1935,Utah,490,Grand,190,Grand,13
1935,Utah,490,Iron,210,Iron,9
1935,Utah,490,Juab,230,Juab,15
1935,Utah,490,Kane,250,Kane,6
1935,Utah,490,Millard,270,Millard,19
1935,Utah,490,Morgan,290,Morgan,22
1935,Utah,490,Piute,310,Piute,33
1935,Utah,490,Rich,330,Rich,7
1935,Utah,490,Salt Lake,350,Salt Lake,102
1935,Utah,490,San Juan,370,San Juan,6
1935,Utah,490,Sanpete,390,Sanpete,21
1935,Utah,490,Sevier,410,Sevier,47
1935,Utah,490,Summit,430,Summit,12
1935,Utah,490,Tooele,450,Tooele,11
1935,Utah,490,Uintah,470,Uintah,30
1935,Utah,490,Utah,490,Utah,52
1935,Utah,490,Wasatch,510,Wasatch,11
1935,Utah,490,Washington,530,Washington,21
1935,Utah,490,Wayne,550,Wayne,24
1935,Utah,490,Weber,570,Weber,34
1935,Washington,530,Adams,10,Adams,15
1935,Washington,530,Asotin,30,Asotin,15
1935,Washington,530,Benton,50,Benton,14
1935,Washington,530,Chelan,70,Chelan,132
1935,Washington,530,Clallam,90,Clallam,83
1935,Washington,530,Clark,110,Clark,87
1935,Washington,530,Columbia,130,Columbia,35
1935,Washington,530,Cowlitz,150,Cowlitz,59
1935,Washington,530,Douglas,170,Douglas,20
1935,Washington,530,Ferry,190,Ferry,9
1935,Washington,530,Franklin,210,Franklin,10
1935,Washington,530,Garfield,230,Garfield,27
1935,Washington,530,Grant,250,Grant,9
1935,Washington,530,Grays Harbor,270,Grays Harbor,70
1935,Washington,530,Island,290,Island,72
1935,Washington,530,Jefferson,310,Jefferson,58
1935,Washington,530,King,330,King,192
1935,Washington,530,Kitsap,350,Kitsap,138
1935,Washington,530,Kittitas,370,Kittitas,25
1935,Washington,530,Klickitat,390,Klikatat,13
1935,Washington,530,Lewis,410,Lewis,63
1935,Washington,530,Lincoln,430,Lincoln,19
1935,Washington,530,Mason,450,Mason,63
1935,Washington,530,Okanogan,470,Okanogan,16
1935,Washington,530,Pacific,490,Pacific,50
1935,Washington,530,Pend Oreille,510,Pend Oreille,20
1935,Washington,530,Pierce,530,Pierce,156
1935,Washington,530,San Juan,550,San Juan,37
1935,Washington,530,Skagit,570,Skagit,116
1935,Washington,530,Skamania,590,Skamania,56
1935,Washington,530,Snohomish,610,Snohomish,135
1935,Washington,530,Spokane,630,Spokane,39
1935,Washington,530,Stevens,650,Stevens,21
1935,Washington,530,Thurston,670,Thurston,65
1935,Washington,530,Wahkiakum,690,Wahkiakum,70
1935,Washington,530,Walla Walla,710,Walla Walla,42
1935,Washington,530,Whatcom,730,Whatcom,112
1935,Washington,530,Whitman,750,Whitman,42
1935,Washington,530,Yakima,770,Yakima,70
1940,Arizona,40,Apache,10,Apache,1
1940,Arizona,40,Cochise,30,Cochise,4
1940,Arizona,40,Coconino,50,Coconino,1
1940,Arizona,40,Gila,70,Gila,9
1940,Arizona,40,Graham,90,Graham,15
1940,Arizona,40,Greenlee,110,Greenlee,3
1940,Arizona,40,Maricopa,130,Maricopa,59
1940,Arizona,40,Mohave,150,Mohave,1
1940,Arizona,40,Navajo,170,Navajo,2
1940,Arizona,40,Pima,190,Pima,8
1940,Arizona,40,Pinal,210,Pinal,12
1940,Arizona,40,Santa Cruz,230,Santa Cruz,10
1940,Arizona,40,Yavapai,250,Yavapai,4
1940,Arizona,40,Yuma,270,Yuma,77
1940,California,60,Alameda,10,Alameda,171
1940,California,60,Alpine,30,Alpine,44
1940,California,60,Amador,50,Amador,16
1940,California,60,Butte,70,Butte,51
1940,California,60,Calaveras,90,Calaveras,14
1940,California,60,Colusa,110,Colusa,47
1940,California,60,Contra Costa,130,Contra Costa,118
1940,California,60,Del Norte,150,Del Norte,60
1940,California,60,El Dorado,170,El Dorado,30
1940,California,60,Fresno,190,Fresno,74
1940,California,60,Glenn,210,Glenn,41
1940,California,60,Humboldt,230,Humboldt,30
1940,California,60,Imperial,250,Imperial,78
1940,California,60,Inyo,270,Inyo,37
1940,California,60,Kern,290,Kern,40
1940,California,60,Kings,310,Kings,63
1940,California,60,Lake,330,Lake,38
1940,California,60,Lassen,350,Lassen,11
1940,California,60,Los Angeles,370,Los Angeles,371
1940,California,60,Madera,390,Madera,46
1940,California,60,Marin,410,Marin,53
1940,California,60,Mariposa,430,Mariposa,12
1940,California,60,Mendocino,450,Mendocino,22
1940,California,60,Merced,470,Merced,59
1940,California,60,Modoc,490,Modoc,20
1940,California,60,Mono,510,Mono,32
1940,California,60,Monterey,530,Monterey,50
1940,California,60,Napa,550,Napa,70
1940,California,60,Nevada,570,Nevada,28
1940,California,60,Orange,590,Orange,608
1940,California,60,Placer,610,Placer,57
1940,California,60,Plumas,630,Plumas,17
1940,California,60,Riverside,650,Riverside,100
1940,California,60,Sacramento,670,Sacramento,101
1940,California,60,San Benito,690,San Benito,29
1940,California,60,San Bernardino,710,San Bernardino,121
1940,California,60,San Diego,730,San Diego,68
1940,California,60,San Francisco,750,San Francisco,4493
1940,California,60,San Joaquin,770,San Joaquin,139
1940,California,60,San Luis Obispo,790,San Luis Obispo,24
1940,California,60,San Mateo,810,San Mateo,157
1940,California,60,Santa Barbara,830,Santa Barbara,67
1940,California,60,Santa Clara,850,Santa Clara,152
1940,California,60,Santa Cruz,870,Santa Cruz,180
1940,California,60,Shasta,890,Shasta,21
1940,California,60,Sierra,910,Sierra,20
1940,California,60,Siskiyou,930,Siskiyou,20
1940,California,60,Solano,950,Solano,67
1940,California,60,Sonoma,970,Sonoma,87
1940,California,60,Stanislaus,990,Stanislaus,109
1940,California,60,Sutter,1010,Sutter,108
1940,California,60,Tehama,1030,Tehama,15
1940,California,60,Trinity,1050,Trinity,11
1940,California,60,Tulare,1070,Tulare,72
1940,California,60,Tuolumne,1090,Tuolumne,17
1940,California,60,Ventura,1110,Ventura,212
1940,California,60,Yolo,1130,Yolo,99
1940,California,60,Yuba,1150,Yuba,49
1940,Colorado,80,Adams,10,Adams,23
1940,Colorado,80,Alamosa,30,Alamosa,12
1940,Colorado,80,Arapahoe,50,Arapahoe,24
1940,Colorado,80,Archuleta,70,Archuleta,6
1940,Colorado,80,Baca,90,Baca,5
1940,Colorado,80,Bent,110,Bent,9
1940,Colorado,80,Boulder,130,Boulder,59
1940,Colorado,80,Chaffee,150,Chaffee,19
1940,Colorado,80,Cheyenne,170,Cheyenne,4
1940,Colorado,80,Clear Creek,190,Clear Creek,20
1940,Colorado,80,Conejos,210,Conejos,20
1940,Colorado,80,Costilla,230,Costilla,5
1940,Colorado,80,Crowley,250,Crowley,8
1940,Colorado,80,Custer,270,Custer,9
1940,Colorado,80,Delta,290,Delta,33
1940,Colorado,80,Denver,310,Denver,720
1940,Colorado,80,Dolores,330,Dolores,10
1940,Colorado,80,Douglas,350,Douglas,13
1940,Colorado,80,Eagle,370,Eagle,17
1940,Colorado,80,Elbert,390,Elbert,6
1940,Colorado,80,El Paso,410,El Paso,8
1940,Colorado,80,Fremont,430,Fremont,10
1940,Colorado,80,Garfield,450,Garfield,20
1940,Colorado,80,Gilpin,470,Gilpin,12
1940,Colorado,80,Grand,490,Grand,11
1940,Colorado,80,Gunnison,510,Gunnison,14
1940,Colorado,80,Hinsdale,530,Hinsdale,15
1940,Colorado,80,Huerfano,550,Huerfano,5
1940,Colorado,80,Jackson,570,Jackson,14
1940,Colorado,80,Jefferson,590,Jefferson,61
1940,Colorado,80,Kiowa,610,Kiowa,4
1940,Colorado,80,Kit Carson,630,Kit Carson,4
1940,Colorado,80,Lake,650,Lake,12
1940,Colorado,80,La Plata,670,La Plata,14
1940,Colorado,80,Larimer,690,Larimer,28
1940,Colorado,80,Las Animas,710,Las Animas,3
1940,Colorado,80,Lincoln,730,Lincoln,3
1940,Colorado,80,Logan,750,Logan,14
1940,Colorado,80,Mesa,770,Mesa,33
1940,Colorado,80,Mineral,790,Mineral,24
1940,Colorado,80,Moffat,810,Moffat,4
1940,Colorado,80,Montezuma,830,Montezuma,15
1940,Colorado,80,Montrose,850,Montrose,24
1940,Colorado,80,Morgan,870,Morgan,19
1940,Colorado,80,Otero,890,Otero,9
1940,Colorado,80,Ouray,910,Ouray,10
1940,Colorado,80,Park,930,Park,6
1940,Colorado,80,Phillips,950,Phillips,15
1940,Colorado,80,Pitkin,970,Pitkin,20
1940,Colorado,80,Prowers,990,Prowers,13
1940,Colorado,80,Pueblo,1010,Pueblo,11
1940,Colorado,80,Rio Blanco,1030,Rio Blanco,9
1940,Colorado,80,Rio Grande,1050,Rio Grande,51
1940,Colorado,80,Routt,1070,Routt,12
1940,Colorado,80,Saguache,1090,Saguache,14
1940,Colorado,80,San Juan,1110,San Juan,167
1940,Colorado,80,San Miguel,1130,San Miguel,6
1940,Colorado,80,Sedgwick,1150,Sedgwick,18
1940,Colorado,80,Summit,1170,Summit,16
1940,Colorado,80,Teller,1190,Teller,8
1940,Colorado,80,Washington,1210,Washington,6
1940,Colorado,80,Weld,1230,Weld,26
1940,Colorado,80,Yuma,1250,Yuma,9
1940,Nevada,320,Churchill,10,Churchill,39
1940,Nevada,320,Clark,30,Clark,75
1940,Nevada,320,Douglas,50,Douglas,38
1940,Nevada,320,Elko,70,Elko,6
1940,Nevada,320,Esmeralda,90,Esmeralda,19
1940,Nevada,320,Eureka,110,Eureka,6
1940,Nevada,320,Humboldt,130,Humboldt,7
1940,Nevada,320,Lander,150,Lander,5
1940,Nevada,320,Lincoln,170,Lincoln,21
1940,Nevada,320,Lyon,190,Lyon,25
1940,Nevada,320,Mineral,210,Mineral,40
1940,Nevada,320,Nye,230,Nye,12
1940,Nevada,320,Ormsby,250,Ormsby,23
1940,Nevada,320,Pershing,270,Pershing,31
1940,Nevada,320,Storey,290,Storey,4
1940,Nevada,320,Washoe,310,Washoe,30
1940,Nevada,320,White Pine,330,White Pine,12
1940,New Mexico,350,Bernalillo,10,Bernalillo,39
1940,New Mexico,350,Catron,30,Catron,2
1940,New Mexico,350,Chaves,50,Chaves,5
1940,New Mexico,350,Colfax,70,Colfax,5
1940,New Mexico,350,Curry,90,Curry,14
1940,New Mexico,350,De Baca,110,De Baca,3
1940,New Mexico,350,Dona Ana,130,Dona Ana,38
1940,New Mexico,350,Eddy,150,Eddy,6
1940,New Mexico,350,Grant,170,Grant,8
1940,New Mexico,350,Guadalupe,190,Guadalupe,3
1940,New Mexico,350,Harding,210,Harding,3
1940,New Mexico,350,Hidalgo,230,Hidalgo,3
1940,New Mexico,350,Lea,250,Lea,4
1940,New Mexico,350,Lincoln,270,Lincoln,3
1940,New Mexico,350,Luna,290,Luna,4
1940,New Mexico,350,McKinley,310,Mckinley,2
1940,New Mexico,350,Mora,330,Mora,5
1940,New Mexico,350,Otero,350,Otero,4
1940,New Mexico,350,Quay,370,Quay,5
1940,New Mexico,350,Rio Arriba,390,Rio Arriba,5
1940,New Mexico,350,Roosevelt,410,Roosevelt,8
1940,New Mexico,350,Sandoval,430,Sandoval,7
1940,New Mexico,350,San Juan,450,San Juan,3
1940,New Mexico,350,San Miguel,470,San Miguel,4
1940,New Mexico,350,Santa Fe,490,Santa Fe,7
1940,New Mexico,350,Sierra,510,Sierra,3
1940,New Mexico,350,Socorro,530,Socorro,4
1940,New Mexico,350,Taos,550,Taos,16
1940,New Mexico,350,Torrance,570,Torrance,4
1940,New Mexico,350,Union,590,Union,3
1940,New Mexico,350,Valencia,610,Valencia,4
1940,Oregon,410,Baker,10,Baker,16
1940,Oregon,410,Benton,30,Benton,50
1940,Oregon,410,Clackamas,50,Clackamas,99
1940,Oregon,410,Clatsop,70,Clatsop,75
1940,Oregon,410,Columbia,90,Columbia,59
1940,Oregon,410,Coos,110,Coos,34
1940,Oregon,410,Crook,130,Crook,6
1940,Oregon,410,Curry,150,Curry,26
1940,Oregon,410,Deschutes,170,Deschutes,26
1940,Oregon,410,Douglas,190,Douglas,28
1940,Oregon,410,Gilliam,210,Gilliam,9
1940,Oregon,410,Grant,230,Grant,7
1940,Oregon,410,Harney,250,Harney,7
1940,Oregon,410,Hood River,270,Hood River,169
1940,Oregon,410,Jackson,290,Jackson,54
